OpenTime,Open,High,Low,Close,BaseVolume,CloseTime,QuoteVolume,TradeCount,TakerBuyBaseVolume,TakerBuyQuoteVolume
1641851700,41649.28000000,41667.25000000,41634.02000000,41634.02000000,5.49330000,1641851759,228765.96185370,280,2.54812000,106114.84118380
1641851760,41636.61000000,41669.65000000,41615.14000000,41615.14000000,10.20361000,1641851819,424768.21864620,458,6.10772000,254258.88102610
1641851820,41668.87000000,41700.00000000,41663.02000000,41663.02000000,4.70500000,1641851879,196137.88632840,344,3.04379000,126886.92778470
1641851880,41699.98000000,41719.10000000,41676.88000000,41676.88000000,9.73161000,1641851939,405764.23079760,380,5.79559000,241663.44078520
1641851940,41681.86000000,41733.25000000,41680.50000000,41680.50000000,15.90408000,1641851999,663219.44328900,450,10.21968000,426205.21855070
1641852000,41714.14000000,41794.78000000,41714.11000000,41714.11000000,19.67443000,1641852059,821699.82861310,657,14.52383000,606659.59106070
1641852060,41754.93000000,41800.00000000,41728.01000000,41728.01000000,20.26940000,1641852119,846840.05721420,618,14.62736000,611107.46530490
1641852120,41799.99000000,41829.36000000,41775.18000000,41775.18000000,16.12165000,1641852179,673974.89828220,653,9.75840000,407961.90748240
1641852180,41804.28000000,41808.98000000,41764.11000000,41764.11000000,7.86798000,1641852239,328794.50310090,591,4.14796000,173344.58639280
1641852240,41783.51000000,41829.69000000,41778.28000000,41778.28000000,8.16400000,1641852299,341303.52603920,467,5.92299000,247607.28837610
1641852300,41805.89000000,41829.68000000,41805.88000000,41805.88000000,8.82638000,1641852359,369118.33446490,384,2.64172000,110474.60560920
1641852360,41810.46000000,41820.97000000,41793.58000000,41793.58000000,7.75010000,1641852419,323972.66874540,391,2.77963000,116201.06362010
1641852420,41801.47000000,41801.47000000,41732.22000000,41732.22000000,15.74844000,1641852479,657704.85053070,513,8.63677000,360741.15329090
1641852480,41774.42000000,41799.99000000,41763.53000000,41763.53000000,10.12586000,1641852539,423015.80041300,292,5.93262000,247851.12848470
1641852540,41798.08000000,41799.80000000,41757.11000000,41757.11000000,14.22916000,1641852599,594491.28452240,486,9.95985000,416113.59604460
1641852600,41769.21000000,41800.00000000,41765.23000000,41765.23000000,4.64613000,1641852659,194148.51836500,330,2.21306000,92476.18225580
1641852660,41793.35000000,41820.00000000,41785.03000000,41785.03000000,5.79785000,1641852719,242375.01233400,404,3.49465000,146093.59382390
1641852720,41803.68000000,41828.00000000,41795.55000000,41795.55000000,8.34772000,1641852779,349032.06099970,293,4.26704000,178423.01696960
1641852780,41820.68000000,41849.45000000,41809.45000000,41809.45000000,11.88701000,1641852839,497220.22801810,464,5.34857000,223707.69457980
1641852840,41837.11000000,41844.40000000,41822.42000000,41822.42000000,7.52170000,1641852899,314664.64872630,331,2.21487000,92660.04900670
1641852900,41825.41000000,41830.26000000,41782.58000000,41782.58000000,13.68540000,1641852959,572066.72999120,458,4.31744000,180472.10518920
1641852960,41784.39000000,41791.86000000,41734.49000000,41734.49000000,13.99021000,1641853019,584118.67997890,576,3.01283000,125800.25737690
1641853020,41743.17000000,41745.48000000,41666.43000000,41666.43000000,19.22035000,1641853079,801358.51386520,705,5.15572000,214995.95933110
1641853080,41682.05000000,41684.40000000,41643.92000000,41643.92000000,22.06856000,1641853139,919530.74621620,680,6.81615000,284045.76265730
1641853140,41655.81000000,41657.19000000,41596.19000000,41596.19000000,22.05291000,1641853199,917791.60356920,870,12.22792000,508882.41346480
1641853200,41596.19000000,41618.63000000,41585.21000000,41585.21000000,25.28690000,1641853259,1052119.25764090,749,22.19926000,923659.53887560
1641853260,41588.45000000,41602.16000000,41500.00000000,41500.00000000,62.09887000,1641853319,2579816.29444720,1598,30.79538000,1279671.78355380
1641853320,41591.85000000,41643.53000000,41591.85000000,41591.85000000,16.73429000,1641853379,696453.89186830,669,7.93007000,330056.97093280
1641853380,41594.70000000,41673.33000000,41593.40000000,41593.40000000,24.69535000,1641853439,1027655.62744960,501,21.08719000,877423.21043410
1641853440,41626.00000000,41658.00000000,41626.00000000,41626.00000000,5.86333000,1641853499,244156.36238350,382,3.30777000,137751.17163040
1641853500,41638.79000000,41638.79000000,41561.89000000,41561.89000000,11.13609000,1641853559,463133.21761070,514,2.40803000,100175.56842650
1641853560,41570.01000000,41634.87000000,41570.01000000,41570.01000000,4.69122000,1641853619,195188.80623840,313,1.73565000,72220.75893970
1641853620,41629.26000000,41693.34000000,41626.84000000,41626.84000000,12.19180000,1641853679,507965.15205100,438,10.42016000,434170.65610000
1641853680,41676.65000000,41721.66000000,41671.77000000,41671.77000000,35.56866000,1641853739,1483202.25050210,512,6.85994000,286132.72220640
1641853740,41704.27000000,41724.94000000,41702.20000000,41702.20000000,6.54014000,1641853799,272842.71590480,320,5.00218000,208690.22083260
1641853800,41714.19000000,41718.02000000,41700.00000000,41700.00000000,11.82488000,1641853859,493202.55172370,453,1.41542000,59039.66693620
1641853860,41705.00000000,41712.99000000,41700.00000000,41700.00000000,7.59702000,1641853919,316803.65627960,283,2.46822000,102927.13554510
1641853920,41705.95000000,41716.41000000,41700.00000000,41700.00000000,17.13400000,1641853979,714522.06628270,321,2.73419000,114045.73138680
1641853980,41700.00000000,41700.01000000,41644.27000000,41644.27000000,14.17655000,1641854039,590686.37132780,457,5.25559000,218992.64524480
1641854040,41659.64000000,41669.26000000,41650.63000000,41650.63000000,2.77781000,1641854099,115720.68780860,289,1.75924000,73292.77679770
1641854100,41655.80000000,41660.29000000,41652.33000000,41652.33000000,4.95039000,1641854159,206198.66688990,281,1.64719000,68611.71992360
1641854160,41652.33000000,41659.33000000,41650.00000000,41650.00000000,2.92891000,1641854219,121994.25755560,213,1.36949000,57041.62445650
1641854220,41654.40000000,41654.40000000,41644.32000000,41644.32000000,3.37048000,1641854279,140376.45109090,239,1.07757000,44880.83247120
1641854280,41649.70000000,41651.38000000,41637.85000000,41637.85000000,3.97964000,1641854339,165736.73994370,303,1.46540000,61030.22721700
1641854340,41646.24000000,41646.24000000,41640.90000000,41640.90000000,3.19927000,1641854399,133232.68994460,268,1.75463000,73072.35395450
1641854400,41643.26000000,41643.26000000,41600.00000000,41600.00000000,8.12655000,1641854459,338129.39808540,342,1.82710000,76047.33289320
1641854460,41600.00000000,41646.09000000,41600.00000000,41600.00000000,6.44942000,1641854519,268452.65055020,391,3.48112000,144924.54677570
1641854520,41646.09000000,41745.00000000,41646.08000000,41646.08000000,15.30572000,1641854579,638098.70101190,789,9.48235000,395204.82345170
1641854580,41745.00000000,41746.69000000,41700.00000000,41700.00000000,8.63601000,1641854639,360291.23313400,352,4.39855000,183569.86628110
1641854640,41700.00000000,41700.01000000,41700.00000000,41700.00000000,30.81079000,1641854699,1284809.95065810,721,0.76581000,31934.28465810
1641854700,41700.00000000,41700.01000000,41640.13000000,41640.13000000,6.89361000,1641854759,287299.90466890,412,1.61147000,67139.94881890
1641854760,41640.13000000,41647.19000000,41599.46000000,41599.46000000,10.74690000,1641854819,447416.84342990,413,3.61142000,150345.82328430
1641854820,41599.47000000,41666.65000000,41591.40000000,41591.40000000,15.85221000,1641854879,660028.61107140,446,7.58976000,315989.79273180
1641854880,41605.87000000,41610.83000000,41583.19000000,41583.19000000,7.93417000,1641854939,330029.74925090,272,3.23494000,134558.50060130
1641854940,41605.55000000,41666.66000000,41605.54000000,41605.54000000,4.14358000,1641854999,172562.48159530,310,2.03323000,84682.98344090
1641855000,41647.95000000,41653.23000000,41630.53000000,41630.53000000,4.79378000,1641855059,199607.80751790,244,3.65341000,152124.57891900
1641855060,41635.00000000,41646.00000000,41625.86000000,41625.86000000,10.06243000,1641855119,418961.58009830,290,3.94802000,164387.91037540
1641855120,41632.02000000,41638.40000000,41595.31000000,41595.31000000,9.01020000,1641855179,374903.04125220,270,5.75527000,239483.03549390
1641855180,41595.69000000,41595.69000000,41536.25000000,41536.25000000,17.07752000,1641855239,709911.20602330,469,5.92171000,246133.45846860
1641855240,41595.69000000,41623.67000000,41554.76000000,41554.76000000,5.22527000,1641855299,217292.96695780,330,3.01498000,125381.07324910
1641855300,41576.76000000,41593.60000000,41550.40000000,41550.40000000,6.71791000,1641855359,279267.21478610,363,1.94189000,80717.30777770
1641855360,41565.86000000,41599.98000000,41561.16000000,41561.16000000,8.75553000,1641855419,364030.47093240,388,3.93235000,163472.63085370
1641855420,41569.69000000,41622.03000000,41569.06000000,41569.06000000,7.89226000,1641855479,328322.33911700,393,4.89825000,203774.23582410
1641855480,41594.57000000,41625.21000000,41594.57000000,41594.57000000,4.46575000,1641855539,185824.74334930,345,2.02430000,84232.17952180
1641855540,41612.77000000,41619.85000000,41593.12000000,41593.12000000,6.24284000,1641855599,259749.87611580,273,4.47009000,185996.84422920
1641855600,41604.98000000,41649.99000000,41560.54000000,41560.54000000,11.79146000,1641855659,490727.69238740,449,6.59214000,274306.50879280
1641855660,41564.25000000,41582.79000000,41528.50000000,41528.50000000,7.97131000,1641855719,331188.97487070,413,4.06063000,168697.20681380
1641855720,41566.08000000,41574.98000000,41525.96000000,41525.96000000,7.96785000,1641855779,331037.54380210,356,3.02644000,125732.96555890
1641855780,41535.84000000,41584.53000000,41503.56000000,41503.56000000,21.57319000,1641855839,896355.07999610,541,13.08869000,543922.14516010
1641855840,41580.19000000,41666.00000000,41580.19000000,41580.19000000,27.98140000,1641855899,1164788.69106670,647,20.46041000,851640.72141790
1641855900,41623.65000000,41724.99000000,41623.65000000,41623.65000000,36.24737000,1641855959,1511122.65352970,694,24.13873000,1006230.44743040
1641855960,41677.96000000,41707.54000000,41656.99000000,41656.99000000,10.11428000,1641856019,421559.11643010,353,5.05417000,210647.00352430
1641856020,41667.68000000,41677.57000000,41651.28000000,41651.28000000,8.21845000,1641856079,342414.16127840,329,2.84223000,118412.88096880
1641856080,41651.36000000,41695.30000000,41645.11000000,41645.11000000,7.90197000,1641856139,329293.57394600,317,5.64096000,235076.56630870
1641856140,41691.78000000,41725.00000000,41670.22000000,41670.22000000,11.97580000,1641856199,499367.51853250,381,5.55502000,231610.59477980
1641856200,41706.38000000,41719.64000000,41677.04000000,41677.04000000,4.31114000,1641856259,179780.70866900,245,2.22651000,92852.60396120
1641856260,41703.17000000,41730.00000000,41695.34000000,41695.34000000,8.16822000,1641856319,340762.11394820,283,3.04805000,127147.34249750
1641856320,41730.00000000,41730.96000000,41692.89000000,41692.89000000,4.94434000,1641856379,206239.61511720,316,2.90480000,121159.45336260
1641856380,41692.89000000,41740.00000000,41692.89000000,41692.89000000,7.23646000,1641856439,301947.69527840,277,5.13954000,214438.46960480
1641856440,41740.00000000,41757.57000000,41718.00000000,41718.00000000,9.24755000,1641856499,386013.90267810,342,4.70206000,196281.80010650
1641856500,41721.45000000,41746.59000000,41689.66000000,41689.66000000,8.53719000,1641856559,356120.61974750,346,5.61215000,234111.33263590
1641856560,41699.26000000,41712.00000000,41680.00000000,41680.00000000,3.65059000,1641856619,152193.11350350,281,2.36691000,98678.18186200
1641856620,41681.90000000,41698.19000000,41673.69000000,41673.69000000,3.66277000,1641856679,152692.71069920,234,1.56233000,65126.43792420
